smiles,smilesid,docking_score
CC1(C(=O)N2C[C@H]3C[C@@H](C2)[C@H](NC(=O)CN=S(C)(C)=O)[C@@H]3CO)CCOC1,S7832,-6.90575
COc1ccc2nc(C(=O)N[C@H]3C[C@H](CN(C)C)C3)c(Br)n2n1,S7833,-7.81612
O=C(CC1(C(F)(F)F)CCC1)NC1CCN(C(=O)c2nncs2)C12CC2,S7834,-8.87629
Cc1nccc(C(=O)NC(C)(C)CN(C)C(=O)c2coc3c(F)cccc23)c1N,S7828,-8.0649
O=C(N1CCOCCN1)C(F)(F)c1cncc(C(F)(F)F)n1,S7838,-7.45542
CC(NC(=O)[C@H]1C[C@H](CF)C1)C(C)(C)NC(=O)c1cc2ccccc2cc1O,S7836,-8.68553
CCOCC(=O)N1CC2CCC(CNC(=O)C3CCc4ncccc4C3)(C2)C1,S7837,-9.21246
Cc1ccnc(NC(=O)C2CCS(=O)(=O)C2)c1C(F)(F)F,S7841,-7.30418
O=C(NC[C@@H](CO)NC(=O)c1n[nH]c2c1CCSC2)c1ccc2c(c1)COC2,S7839,-9.69083
CC1(C)C(C(=O)N2CCN(C(=O)CC3CCC34CCC4)C(CO)C2)C1(C)C,S7842,-10.0385
CC(C)C12CC(C(=O)N3C[C@H](O)[C@H](O)[C@H]3CO)(C1)C2,S7845,-7.79495
CCC12CNC(C(=O)N(C)C(C)c3ccc(C)cc3C)(C1)C2,S7843,-7.48162
C[C@H]1C[C@@H]1CCC(=O)NC1CCN(C(=O)C2(CF)CCC(F)(F)CC2)CC1,S7844,-8.86797
O=C(N[C@H]1CCC[C@H]1Oc1cc(F)cc(F)c1)[C@H]1C[C@](O)(c2ccncc2)C1,S7840,-6.98228
CCn1cc(C(=O)N2CC=C(c3nnnn3C)CC2)c(C(C)(C)C)n1,S7847,-7.97041
C[C@@]1(CNC(=O)C23CCN(C2)S(=O)(=O)C3)CCC[C@H]1NC(=O)c1ccc[nH]1,S7846,-6.36219
O=C(Cc1cccc(C(F)(F)F)c1)N1CCN(C(=O)[C@H]2C[C@H]2F)[C@H]2CCC[C@H]21,S7848,-9.42591
CC[C@]1(C(=O)N[C@@H](C)CNC(=O)c2cncc3cn[nH]c23)CC[C@@H](O)CC1,S7835,-8.45118
O=C(Cn1cc(Br)cn1)N[C@H]1C[C@@H]2C[C@H](NC(=O)[C@H]3C[C@H]3F)[C@@H]2C1,S7850,-7.56748
Cn1cc(C(O)C(=O)NCCC2CCNCCC2(F)F)cn1,S7853,-8.11165
C[C@H]1CO[C@H](C(=O)N[C@H]2CC[C@@H](NC(=O)C3CC34CCC4)CC2)CO1,S7813,-8.804
CC(C)CCN1CCCC1C(=O)N1CCCN(c2ccc(C#N)cc2F)CC1,S7851,-9.44847
Cc1nn(-c2ccncc2)cc1C(=O)NC(C)c1cccc2cc[nH]c12,S7852,-8.93142
Cc1nn(C)cc1C(=O)CNC(=O)Cc1ccccc1N1CCCC1=O,S7849,-10.2447
O=C(CC1CCNC12CCC2)Nc1nnc(-c2cccc(F)c2)s1,S7854,-9.15261
Cc1nc(C(F)(F)F)ccc1CNC(=O)C12CCC(F)(CNC1)C2,S7855,-8.29546
COC(=O)c1cc(CN2[C@@H]3CC[C@@H](O)[C@H]2CC[C@H]3O)cn1C,S7858,-7.7883
CC1(C)COC1C(=O)N1CCN(C(=O)Cc2sccc2Cl)CC1CCO,S7859,-9.63278
Cn1ncc(C[C@H](N)C(=O)N2CCC(N3CCc4ccccc4C3)CC2)c1O,S7856,-9.30757
CSCC(=O)N1CCC(C2CCN(C(=O)C(SC)C3CC3)CC2)CC1,S7860,-8.90528
Cc1cnccc1CC(C)NC(=O)c1c(C)nsc1NC1CC1,S7861,-8.01038
O=C(Nc1ncnc2[nH]ncc12)C1C2CN(CC(F)(F)F)CC21,S7857,-7.67528
CCC(C)(C#N)C(=O)NC1CN(C(=O)Cc2sc(C)nc2C)C2(CCCC2)C1,S7862,-7.32236
CC(C)c1cnc(NC2CC3(CNC3)S(=O)(=O)C2)nc1N1CCNCC1,S7864,-6.53419
COc1ccc(CC(=O)N(C)C(C(=O)O)C2COC2)c(Cl)c1,S7870,-7.99177
CC(CS(C)(=O)=O)C(=O)N(C)c1cccc(C(F)(F)F)c1Br,S7871,-8.31465
C[C@H]1C[C@H](NC(=O)c2cc(C3CCOC3)[nH]n2)CCN1C(=O)C1=C(C#N)CCC1,S7865,-8.43867
CC(C)c1ncsc1C(=O)N[C@H]1CCN(C(=O)CC2CCC(=O)N2)[C@@H]1C,S7867,-9.85259
CC(NC(=O)[C@@H]1C[C@H](C)CC(=O)N1)C1(O)CN(C(=O)c2ccc3ncccn23)C1,S7868,-7.61318
O=C(NC1CCCCC(F)(F)C1)NC1CC2(C1)CS(=O)(=O)C2,S7873,-8.33448
CCN(CC(=O)O)C1CC(NC(=O)C(F)C2CCC(=O)CC2)C1,S7874,-8.69733
Cc1cc(F)cc(C(=O)NC(C)CCN(C)C(=O)C2(O)CC(C)(C)C2)c1,S7872,-8.33674
CC1CN(C(=O)CCCC(C)(C)C#N)CCC1NC(=O)c1cc(F)cnc1O,S7876,-9.42768
COC(=O)c1ccc2nc(C(=O)N3CCC4(CC3)OCC(=O)N4C)c(F)n2c1,S7869,-9.17217
O=C1CC[C@H](C(=O)NC2CC(F)(CNC(=O)c3c(F)ccc4[nH]cnc34)C2)O1,S7875,-8.42474
Cc1cc(C(=O)NCCc2ncnn2C)ncc1C(F)F,S7879,-7.98772
Cc1cc(C(=O)N(CCNC(=O)C2CC(F)(F)CCC2(C)C)C2CC2)cnn1,S7878,-8.9919
CCC1CCN(S(=O)(=O)c2cccc3c2CCN3C(=O)OC(C)(C)C)C1C,S7877,-8.38465
Cc1ccc(C)c(C(=O)CCC(=O)N[C@H]2[C@@H]3C[C@H]2[C@H](C)N3)c1,S7882,-7.51265
O=C1CCc2cc(Cl)c(S(=O)(=O)N3CC(c4ncc(CO)s4)C3)cc21,S7881,-5.80109
Clc1nc(Cl)c(CNCc2cnc3ccnn3c2)s1,S7886,-8.0423
COCC1(NC(=O)c2[nH]nc(C(F)(F)F)c2C)CCCN(C(=O)C(C)C)C1,S7884,-7.84685
Cc1cc(-c2ccncc2N)on1,S7888,-6.86668
Cc1cn2ccnc(C(=O)N3CCN(C(=O)C[C@@H]4CCCN4C)CCC3C)c2n1,S7883,-8.6666
Cc1[nH]ccc1C(=O)N1CCC(F)(CNC(=O)c2cc(C)n(CCO)n2)CC1,S7885,-9.36263
O=C(c1ccc(COc2ccccc2)s1)N1CCn2c(CCO)nnc2C1,S7887,-10.0693
Cc1c[nH]c(=O)nc1NC(=O)NCCc1ccc(Br)cc1Cl,S7891,-7.77485
CCOC(C(=O)Nc1nc2c(C#N)cccc2[nH]1)C1CCOC1,S7890,-7.70307
CCN(CC1(O)CCC1)C(=O)Nc1cccc(OCC2CCOCC2)c1,S7892,-7.2037
Cc1nnc2ccc(C(=O)N3CCN(C(=O)C4=C(Cl)CC4)CC(O)C3)cn12,S7894,-9.1182
CNc1cc(Br)cnc1C(=O)NC(C)C(OC)C1CC1,S7899,-6.73773
CC[C@H](NCC(O)CN1C[C@@H](C)O[C@@H](C)C1)c1c(C)nnn1C,S7889,-7.4397
CN(C(=O)OC(C)(C)C)c1ccc(NC(=O)NCC2(C)CCCC(=O)N2)cc1,S7893,-7.10069
CC1(C)CCC2(CCC(CNC(=O)NC3CCN(CC4CC4)CC3)O2)CC1,S7897,-7.16281
CC(CO)(CNC(=O)[C@H]1CCOC1)NC(=O)c1cccc2c1NCC2,S7898,-8.77641
Cc1nsc(Br)c1NC(=O)CC(CN)C1CCC1,S7903,-6.78093
CC1(CNC(=O)[C@H](O)C2CCCC2)CCN(C(=O)c2ccc3nonc3c2)CC1,S7896,-9.27052
O=C(NCCc1nc(C(F)(F)F)cs1)c1nnc(O)c2c1CCCC2,S7902,-8.8279
Cn1cnc(CC(O)C(=O)N2CCn3nc(-c4ccccc4)cc3C2)c1,S7900,-9.12844
C[C@H]1c2cc(C(=O)O)ccc2O[C@H]1CNC(=O)c1cnc2c(c1)NCCO2,S7901,-9.51099
C[C@H]1CN(C(=O)c2cccc3c2OCCC3)C[C@H]1NC(=O)Cn1ncccc1=O,S7866,-10.0362
CC(C)N1CCCC(N2CCC(Cc3nn[nH]n3)C(F)(F)CC2)C1=O,S7904,-8.34444
CC1C2CC(CO)(C2)N1CC(O)COC1CCOCC1,S7895,-7.12458
O=C1COCCN1C1(C(=O)Nc2ccn(Cc3c(F)cccc3Cl)n2)CC1,S7905,-8.58438
CCC[C@H]1C[C@@H]1CNc1ncnc2c1CCCC2,S7906,-6.608
O=C(NCC(F)CNC(=O)c1csc(C(F)(F)F)n1)c1cncc(O)c1,S7907,-8.28854
CC(=O)NCC(=O)N1CCCC1C(=O)NCc1nccc(Cl)c1C,S7911,-7.64464
CCOC(=O)NC(C(=O)NC(C)c1c(OC)nsc1OC)C(C)C,S7913,-6.4936
CNS(=O)(=O)c1cc(CN(C)C2CCN(C3CCOCC3)CC2)ccc1F,S7908,-8.05959
COC(=O)c1ccc2c(c1)CC(C)(C)C2NC(=O)CSC1CCCCO1,S7912,-7.80737
Cc1ccc2c(c1)nc(CNC(=O)C1CC13CC(OC(C)(C)C)C3)n2C,S7914,-9.29396
CC(C)OC1(CN(C)C(=O)c2c3n(c(=O)n2C)CCCC3)CCOC1,S7916,-6.17393
CCCC(=O)NCC1(NC(=O)c2cccn3nc(N)nc23)Cc2ccccc2C1,S7915,-8.22004
N[C@H]1c2ccccc2CC[C@H]1C(=O)N(CCCO)c1ccc(Cl)cc1,S7917,-7.24241
O=C(c1ccc(-c2ccccc2F)[nH]1)N1CC(O)(C(F)(F)F)c2cccnc21,S7909,-10.4442
CCCn1c(=O)n(Cc2nnc(COCC)s2)c2ccccc21,S7919,-6.81603
CC(=O)NCc1ccc2c(c1)CCC2NC(=O)Cc1coc(-c2cccs2)n1,S7910,-9.96069
CC(CN(C)C(=O)C1(CF)CCC1)NC(=O)[C@@H]1C[C@H]2CC[C@@H](C1)C2O,S7922,-8.03808
O=C(NCC1(c2cccc(OC(F)F)c2)CC1)c1nnn(-c2ccccc2)n1,S7921,-9.61669
CCn1c(CNC(=O)N(C)CCN2C[C@@H](C)O[C@@H](C)C2)n[nH]c1=O,S7923,-8.03781
CCCc1c(NC(=O)c2cc(C#N)no2)cnn1-c1ccccc1C,S7925,-9.0229
Cc1ccc(-c2nc(C)c(C(=O)NCCC(C)c3nc[nH]n3)s2)c(F)c1,S7924,-9.5162
CN1CCN(C(=O)COc2cn[nH]c2)CC1CNC(=O)C1(C)CNC(=O)C1,S7926,-9.26763
COC(=O)[C@H]1CC[C@@H](C(=O)N2[C@H](CO)CC[C@@H]2CO)O1,S7928,-7.57593
CCC(C#N)C(=O)NC[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)c1cccn1C1CCCC1,S7927,-8.60196
CCC(C)(CNC(=O)c1cc2c(s1)COCC2)NC(=O)c1cc(C)c(N)cn1,S7929,-7.88827
CS(=O)(=O)Cc1c(C(=O)NC2CCSC23CNC3)sc2ccccc12,S7930,-7.25283
Cc1cccc(NC(=O)C(C)N2CCC(CO)(Nc3ccccc3)CC2)n1,S7920,-7.76035
O=C(NC1(C2CN(C(=O)COC(F)F)C2)CC1)c1cccn2cnnc12,S7931,-6.83814
COc1[nH]ncc1NC(=O)c1cnc2ccnn2c1,S7932,-7.58405
C[C@@H](C(=O)NC[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)CC12CCC(C)(C1)OC2)N(C)C,S7933,-7.8983
Cc1sc(C)c2sc(C(=O)N(C)C(CC(N)=O)C(F)(F)F)cc12,S7935,-10.1999
Cc1cnnn1-c1cccc(NC(=O)N2CCN3C(CNS3(=O)=O)C2)c1,S7936,-9.38295
CC(C)(C)C(CCNC(=O)[C@H]1[C@H](C2CC2)C1(F)F)C(F)F,S7938,-7.29086
CCN(CC)C(=O)CN1CCCN(CC2CC3CCC2NC3)CC1,S7937,-7.79467
OCC(F)(F)c1cccc(-c2cccs2)n1,S7942,-7.77026
CC(C)(C)C(C(=O)N[C@H](CCOc1ccccc1)C(=O)O)N1CCCC1=O,S7940,-9.00077
CSc1ccc(C)c(C(=O)N2CCC(CNC(=O)C(C#N)C3CC3)CC2)c1,S7934,-9.24816
CC[C@@H]1C[C@H]1C(=O)N1CCC(C)(CNC(=O)c2scnc2C(C)C)CC1,S7941,-8.0032
CCC(C)C(=O)N1C[C@H]2CC[C@@]2(CNC(=O)Cc2ccc3c(c2)OCCCO3)C1,S7939,-9.06743
Cc1cnc2n1CCN(C(=O)C(F)C1CCN(C(=O)OC(C)(C)C)CC1)CC2,S7943,-7.68379
CCC(NC(=O)c1cn[nH]c1C(C)(F)F)c1cc(C)cc(OC)c1,S7946,-7.74815
COC(=O)C[C@H](NC(=O)Nc1nnc2n1CCCC2)c1ccccc1C,S7944,-6.54951
Cc1cccc(C)c1-n1nccc1C(=O)NC1CCCCC12CC2,S7918,-7.12134
O=C(Cc1[nH]ncc1Br)NCCn1cnc(C(=O)O)c1,S7948,-8.46933
CN1CCOCC12COCN(C(=O)C1CC(=O)CO1)C2,S7949,-7.15059
Cc1nnc2n1CC(C(=O)N(CCO)C(C)c1ccc(Br)s1)C2,S7950,-6.95813
CCCC(=O)NC12CC(C)(C1)OC21CN(C(=O)C(C)(CC)OC)C1,S7951,-6.48131
Cc1cnc2nccc(C(=O)Nc3nc(C)nn3-c3ccc(F)cc3C)c2c1,S7952,-9.1901
CS(=O)(=O)[C@@H]1COC[C@H]1NC(=O)C1(F)CCC(=O)CC1,S7947,-6.71279
COCCC1(C(=O)OC)CCN(c2nc(C)c(C#N)s2)CC1,S7956,-6.95539
CC(C)(C)OC(=O)C1N(Cc2cnn(C3CCC3)c2)CC12CCC2,S7953,-8.69344
CC(C)(C)OC(=O)NC[C@H]1C[C@H](NC(=O)N2CCC(O)CC23CC3)CCO1,S7954,-7.30803
CC(C)c1ccc(C(=O)N(C)CC2(NC(=O)c3cc4cc(O)ccc4[nH]3)CC2)o1,S7957,-8.43132
C[C@@]1(NCc2cccs2)C[C@H]1c1ccccc1,S7962,-6.93849
COc1ccc(S(=O)(=O)N(C)[C@H]2C[C@@H]2c2ccccc2)c2ncccc12,S7955,-7.98003
CC(c1nnnn1C1CCCCC1)N1CCN(c2nc(O)cs2)CC1,S7945,-8.52771
C[C@H](CNC(=O)Cc1cccc2c1CCC2)NC(=O)c1coc(C(F)(F)F)c1,S7958,-8.58592
Cc1ccc(CC(=O)N2CC3(CCCC3NC(=O)c3cc(C)c(C)nn3)C2)o1,S7959,-8.39225
CC(C)(C)[C@@H]1C[C@H](CO)CN(C(=O)CNC(=O)NCc2ccccc2)C1,S7960,-9.13809
N#CCC1CCN(CCc2c[nH]c3ccccc23)CCC1(F)F,S7963,-9.99679
Cc1ccc(C(=O)N2CCC(N(C)C)CC23CC3)cc1CN,S7964,-8.49482
CC1(C)CC(CNC(=O)c2cccc3c(CN)cccc23)C(C)(C)O1,S7965,-8.37284
Cc1nc2c(-c3c[nH]nc3C#N)cccc2o1,S7966,-7.90727
O=C(NC1(C(=O)O)CC(O)C1)C1CC2(F)CC1C2,S7970,-6.00081
COC(=O)c1nc(C)c(CN2CC(c3ccc(OC)cc3)CC2C)s1,S7969,-8.53027
CCCNS(=O)(=O)c1ccc(NC(=O)C2CNCCC23CCOCC3)cc1,S7968,-5.7343
CCOC(=O)CCc1ccc(NC(=O)C2(C#N)CCCNC2)cn1,S7972,-7.07671
Cc1cc(C(=O)N(C)C2CN(C(=O)Cc3cnnn3C)C2)cc2nc[nH]c12,S7971,-8.8325
Cc1cc2c(CCNC3CN(C(=O)OCC(F)(F)F)C3)csc2s1,S7977,-9.20381
CC1CCN(C(=O)c2nn(C)cc2S(C)(=O)=O)CC1NC(=O)CC1CCC1,S7978,-9.15775
CC1=C(C(=O)NC[C@]2(F)CC[C@H](NC(=O)c3cn(C)c(=O)cn3)C2)CCCO1,S7975,-9.9011
Cc1snnc1C(=O)N(C)C[C@@H]1[C@H]2CN(C(=O)CC3(C)CC(F)(F)C3)C[C@@H]12,S7976,-8.41897
NC1CCc2ccccc2N(C(=O)c2ccc(-n3nn[nH]c3=O)cc2)C1,S7979,-8.51982
O=C(Nc1ccc(Br)c2c1CCNC2)c1cnc(C2CC2)o1,S7980,-8.5473
CC(OCCc1ccccc1)C(=O)N1CCC(CC(=O)O)C(F)(F)CC1,S7981,-8.82835
CC(CNC(=O)c1ccc2ccccc2c1F)NC(=O)[C@H]1C[C@H](C#N)C1,S7967,-9.33863
Cc1cc(C(=O)NC2COc3ccc(Cl)cc3C2=O)[nH]c1C#N,S7973,-8.9844
CO[C@H]1CC[C@H]2CN(C(=O)[C@@H]3CNC[C@H]3CC(C)C)C[C@H]21,S7982,-6.76712
Cc1cnn(C)c1C(=O)N(C)CC(F)(F)C(=O)O,S7984,-6.15079
CCN(C)C(=O)C(C)Nc1ccc(S(=N)(=O)C(F)F)cc1,S7983,-7.21178
CSC1(C(=O)N[C@H]2C[C@@H](NC(=O)c3nccc(Cl)c3O)C2)CC(O)C1,S7985,-8.18607
CC1([C@@H]2C[C@H]2C(=O)NC2CC3(CCCNC3)C2)CCOCC1,S7986,-7.97833
CN1CCN(CC(C)(C)C(=O)N2CCC[C@H](NC(=O)C(C)(C)CC#N)C2)CC1,S7974,-8.35885
CSCC1CC(NC(=O)N(C)[C@@H](C)c2ccccc2Cl)C1,S7961,-7.2834
CNC(=O)[C@H]1[C@@H]2CN(C(=O)[C@H]3C[C@](C)(C(=O)OC)C3)C[C@@H]21,S7987,-7.40112
CCOC(=O)CN(C(=O)C12COC(C(C)NC(=O)OC(C)(C)C)(C1)C2)C(C)C,S7988,-6.02905
Cc1cccn2cc(CC(=O)NC3CC[C@H]4CO[C@@H]3O4)nc12,S7989,-8.43572
COc1cc(-c2ccccn2)ccc1NC(=O)c1cc(NC2CC2)ccn1,S7990,-8.91949
COc1nc(C(=O)N2CCC(OC)(c3nccn3C)CC2)sc1C,S7992,-7.96136
Cc1noc(-c2ccc(NC(=O)c3occc3C3=CCNCC3)cc2)n1,S7991,-8.83658
CN(C)CC(C)(CC(=O)NC1(C2(C(N)=O)CCC2)CCC1)C(F)(F)F,S7998,-6.10166
CCS(=O)(=O)c1c[nH]c(=O)c(C(=O)NCCc2ccc3ncsc3c2)c1,S7993,-8.18744
CC12CCC(CS(=O)(=O)NCc3ccccc3C(C)(F)F)(CC1)OC2,S7996,-8.86949
CC1(C)CC(C(=O)NC2(C3CN(C(=O)CCc4ccccc4Cl)C3)CC2)O1,S7997,-8.75998
CC(C)(C)OC(=O)N[C@H]1CN(CCn2cc(Br)cn2)C[C@@H]1C1CC1,S7995,-7.8086
Cc1ccc(CN(C)C(=O)Nc2nc3ccncc3n2C)c(Cl)c1,S8000,-8.58047
Cc1ccn2ncnc2c1NC(=O)C1(c2ccc(C#N)cc2)CCO1,S7999,-8.85262
COC1CC(CNC(=O)C2(C3CCN(C)CC3)CC2)C12CCC2,S8003,-7.54664
Cn1c(NC(=O)CNc2ccc(C#N)cc2)nc2c(Br)cccc21,S7994,-9.17927
CN(CCN1CCCC1=O)Cc1ccc2c(c1)CCCS2,S8004,-9.61375
CCC(C)(NC(=O)c1ccnc(-c2ccccc2)c1N)c1nc(C)no1,S8005,-8.5966
COc1cccc(F)c1NC(=O)Nc1ccon1,S8010,-6.92893
C[C@@H](C(=O)N1CC(C2(NC(=O)CS(C)(=O)=O)CC2)C1)C(C)(C)O,S8006,-6.23829
COC(=O)N1CCN(CCC(C)OCc2ccccc2)C[C@@H]1C,S8007,-7.3756
Cc1cc(C)c([C@@H](C)NC(=O)c2cnn(C(C)C)c2N)cc1C,S8009,-7.81095
Cc1ccc(S(N)(=O)=O)cc1-c1noc(CC2COCc3ccccc32)n1,S8012,-9.58519
CCc1ccc(C(=O)N2CCN(C(=O)c3cncc(N)c3)[C@H]3COC[C@H]32)nc1,S8011,-9.53018
Cc1n[nH]c(C)c1C(=O)N[C@H]1CO[C@H]2CN(C(=O)c3coc(C(C)(C)C)n3)C[C@@H]12,S8008,-9.71119
CC(=O)NCc1nc(Br)sc1C,S8013,-6.10011
CN1CCCC1(C)C(=O)N1CCC(CNC(=O)c2cccc(F)c2)C(F)(F)C1,S8001,-8.96109
CCc1c(Cl)ncnc1N[C@@H]1C[C@H]2CC[C@@H]1[C@@H](N)C2,S8015,-6.82386
CC1(C)OC[C@@H]([C@H](CO)NS(=O)(=O)c2ccc(C(F)(F)F)o2)O1,S8014,-6.20644
NC(=O)[C@H]1CCO[C@@H]1C1CCN(CC23CCC(CC2)O3)CC1,S8018,-8.43793
CCN(C(=O)c1cc2ccc(Cl)cc2c(=O)[nH]1)c1cccc(-c2nn[nH]n2)c1,S8016,-8.64849
Cc1nn(C)c(C)c1Nc1cc(N)nc2cc(Br)ccc12,S8020,-6.4703
Cc1ccc2[nH]c(C(=O)NCC(C)c3ccsc3)cc2c1,S8022,-8.92379
COc1ccc(CCO)c(C2=CCNC2)c1,S8025,-7.57456
Cc1onc(CN2CCN(C3CCS(=O)(=O)C3)CC2)c1Br,S8017,-6.79025
O=C(NC[C@@H]1CCN(C(=O)c2cc3[nH]cnc3cc2F)C1)c1occc1Cl,S8019,-11.1924
Cc1ccc2c(C(=O)N[C@@H]3CCC[C@H]3NC(=O)CC3(O)CCOC3)coc2c1,S8021,-7.91864
N#CCCC(=O)N1C[C@H]2CC[C@@]2(CNC(=O)C23CCC(C(F)(F)F)(CC2)C3)C1,S8023,-8.72084
COCCC1CC(NS(=O)(=O)c2cn(C)nc2C)C1,S8027,-6.15038
CC(C)(C)c1cn(CC2(CNC(=O)C3Cc4cc(Cl)ccc4O3)CC2)nn1,S8024,-8.93747
O=C(COC(=O)c1cc(F)cc2c1C(=O)CC2)c1ccc(C(F)(F)F)nc1,S8026,-8.7342
CC(NC(=O)c1nnc(C(C)(C)C)s1)C1CC(C)(C)C1,S8002,-6.75348
O[C@H]1[C@H](NC23CCCN(CCC2)C3)CCC1(F)F,S8029,-6.59396
O=C(c1cccc2nonc12)N1CC(CC(F)F)(C2CC2)C1,S8031,-7.9055
Cc1ccc(C(=O)CN2CCN(C(=O)c3ccc4c(c3)CCN(C)C4)CC2)cc1,S8030,-9.1754
CC(c1ccco1)N(Cc1ccccc1)C(=O)N[C@H]1CCO[C@H](C)C1,S8032,-7.98841
Cc1ccc(C2(C)CCN(S(=O)(=O)c3ccc(C(=O)O)cc3C)CC2)cc1,S8033,-8.59877
CC1(C)C[C@H]2CN(C(=O)N[C@H]3C[C@H](c4ccccc4F)C3)C[C@H]21,S8034,-8.78933
C=C(Cl)C(C)(C)C(=O)N1CC2(CN(C(=O)CC(C)(C3CCC3)N(C)C)C2)C1,S8037,-8.49776
FC(F)(F)[C@@H]1C[C@H]2CN(c3cc(OC4CCOCC4)ncn3)C[C@H]21,S8035,-6.9728
COC[C@H](CNC(=O)Nc1ccn(-c2ccc(Br)cc2)n1)OC,S8038,-7.93272
Cc1nc2c(N3CCOC(C)(C)C3C)ncnc2s1,S8036,-7.19907
Cc1noc(CC2(NC(=O)Cc3ccnn3C3CCOCC3)CC2)n1,S8039,-7.78136
COC1(CNC(=O)[C@H]2C[C@@H]2C(C)(F)F)CN(C(=O)C2CCS2(=O)=O)C1,S8028,-7.05074
CC(Cc1noc([C@H]2[C@H](C3CC3)C2(F)F)n1)c1ccccc1,S8042,-7.51664
C=C(Cl)CCC(=O)N1CCN(C(=O)[C@H]2[C@@H]3COC(C)(C)OC[C@@H]32)CC(O)C1,S8041,-9.36486
CN(CCNC(=O)C(C)(F)C(C)(C)F)C(=O)C12CCC(O)(CC1)CC2,S8044,-8.02205
C=Cc1ccc(S(=O)(=O)NCc2cnc(C)nc2O)cc1,S8040,-6.47523
COc1cccc(C(NCC23CCC(N)(CO2)C3)C2CC2)c1,S8045,-7.27286
COc1c(C)cc(Cl)cc1NC(=O)N[C@H]1C[C@@H](C(C)(C)C)NC1=O,S8046,-6.86764
CC(C)(C(=O)NC1COCCN(C(=O)C2=C(Cl)CCCC2)C1)c1ncco1,S8047,-8.4847
COC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)C1(OC)CCC(C)(C)C1,S8048,-7.79201
CCC(C(=O)OC)N1CCN(C(=O)Nc2ncn(C3CC3)n2)CC1,S8049,-8.06033
CCOCc1nc(C(C)NC2CC(c3ccccc3F)C2)no1,S8051,-8.6623
O=C(CS(=O)(=O)NC1CC1)Nc1cccc(Cn2cccnc2=O)c1,S8052,-8.09641
COc1ccsc1C(=O)N1C[C@@H](F)C[C@H](NC(=O)C2CC(C)(C)CN2C)C1,S8050,-8.54292
Cc1cc(C(=O)Nc2nc(O)ccc2-c2ccccc2)cc(=O)n1C,S8054,-7.60883
CSc1snnc1C(=O)NCC(C)Oc1ccc(Br)cc1,S8056,-7.76491
CC[C@@H](NC(=O)Nc1cccc(C(C)C)c1C)C(=O)N(C)C,S8058,-7.51633
CN1CC(C(=O)N(C)C2CC(NC(=O)c3ccc4c(n3)CCO4)C2)CC1=O,S8057,-9.55778
CC(C(=O)NCCN(C)C(=O)C(C#N)C(C)(C)C)N1CCCCC1=O,S8059,-8.47932
Cc1nn(C(F)F)cc1NC(=O)C1(C)Cc2cc(Cl)ccc2C(=O)O1,S8053,-8.67081
COC1CC2(C1)CC(C(=O)N[C@H]1CCN(C(=O)c3ccc(C(C)=O)o3)[C@H](C)C1)C2,S8060,-7.08009
COC1(C(=O)N2CCC(n3cnc4c3CCCC4)C2)CCCNC1,S8062,-8.82956
CC1(C)CC1(C#N)C(=O)N[C@@H]1CC[C@H]1NC(=O)Cc1cccc2nsnc12,S8061,-8.37266
CO[C@H]1CC[C@](C(=O)OCC2CCN(Cc3ccco3)CC2)(C(F)(F)F)C1,S8063,-9.65515
CC1CCC(c2cccs2)N(S(=O)(=O)c2cnn3c2CCCC3)C1,S8065,-6.971
CN(CCCN(C)C(=O)C1SCCCS1)C(=O)C1CCN2CCCC2C1,S8066,-8.69651
Cc1[nH]cnc1CC(=O)N1CCCC2(NC(=O)CCc3cn(C)cn3)CCCC12,S8064,-7.33335
Cc1nc(CO)sc1C(=O)Nc1cc2cc[nH]c2cn1,S8068,-8.63703
CC1(C)CC1C(=O)NC12CCC(CNC(=O)C3(C#N)CCSCC3)(C1)OC2,S8067,-8.31374
CCC(C)c1nnc(C(C)NC(=O)Cc2ccc3c(c2)CCCS3)[nH]1,S8069,-9.63364
CC(C)[C@H]1C[C@@]1(N)C(=O)N1CCC2CC1CN2C,S8043,-6.2907
O=C(CCc1ccc(NCC2CC3(C2)CC3(F)F)cc1)N1CCCC1,S8070,-8.91644
CC(C)COc1ccc(C(=O)NC2CCC3(CC2)CN(C(=O)[C@@H]2C[C@H]2C)C3)cc1,S8055,-8.99846
CO[C@@H](C(=O)N1C[C@@H]2C[C@H]1C[C@H]2CNC(=O)c1snnc1C)c1ccccc1,S8071,-8.64495
COCc1c(F)cccc1NC(=O)C1(CC#N)COC1,S8075,-7.48908
Cn1cc(CCNC2(C)CCOC23CC3(F)F)nn1,S8077,-6.92102
O=C(c1cc(=O)n(-c2ccccc2)[nH]1)N1C[C@H]2C[C@H](O)C[C@@H]1C2,S8074,-9.64508
O=C(NC[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)Cc1cnns1)C(O)c1cccc(F)c1,S8076,-8.05297
CC(C)Oc1ccc(Cl)cc1C(=O)OC(C)C1CCCO1,S8081,-6.90822
Cc1n[nH]c(C)c1C(C)NS(=O)(=O)c1scnc1C(F)(F)F,S8080,-6.53613
C[C@@H](NC(=O)NCc1ccn2cnnc2c1)c1cccc2cnccc12,S8078,-9.75399
